,year,bcc-csm1-1,CCSM4,CSIRO-Mk3L,FGOALS-gl,GISS-E2-R,HadCM3,IPSL-CM5A-LR,MIROC-ES2L,MPI-ESM-P,MRI-CGCM3,MRI-ESM2-0,CESM1-LME,CESM2,MPI-ESM1-2-LR,EC-Earth3-Veg-LR,MIROC-ESM,INM-CM4-8
425,1275,286.5808881,284.034115,287.0559007,287.0489831,287.4705578,286.1910062,284.8544619,288.08496,286.7347901,286.6103749,287.1517431,285.9507496,284.4664596,286.4535591,287.059343,287.4740119,286.2060852
426,1276,286.370411,283.7133417,287.058242,286.8005134,287.3675052,286.3672306,284.9091336,287.89188,286.6403054,286.5642752,286.9940284,285.6836261,284.5483867,286.4929182,287.0870608,287.5568052,286.1675415
427,1277,286.5127507,283.9861764,287.1527446,286.5840002,287.5196374,286.5450111,284.9344802,287.7277,286.4116143,286.4454088,286.9296882,285.7713682,284.112987,286.4763219,286.8457473,287.1168022,286.3272095
428,1278,286.413001,284.1938185,287.2771997,286.8635766,287.5390313,286.3619956,284.3968728,287.7413,286.3800045,286.4856304,286.9335623,285.9825005,284.0107044,286.462423,286.8537299,287.0134382,286.3444214
429,1279,286.599052,284.4178609,287.2962994,286.957029,287.492532,286.266433,284.3729662,287.7771,286.413743,286.7253559,287.2111266,286.0049722,284.2167839,286.3807179,286.9984235,287.2216965,286.4490967
430,1280,286.5466676,284.5005468,287.1468507,286.9678602,287.4692428,286.5057274,284.6484346,287.90146,286.6064696,286.8509794,287.3362744,286.0781509,284.5062563,286.5072567,286.9372774,287.5142294,286.4518738
431,1281,286.6601284,284.478767,287.0997984,286.663433,287.3702955,286.395084,284.5925706,287.84555,286.5857945,286.7604974,287.1682646,286.0869618,284.5187435,286.5459634,287.1000222,287.5268486,286.4592285
432,1282,286.6580062,284.687853,287.1399872,286.7585705,287.4524788,286.2784548,284.5593831,288.055,286.4548942,286.63091,287.1950295,286.1349634,284.5100631,286.253585,287.091106,287.5180764,286.4776611
433,1283,286.5537074,284.8055558,287.1822705,286.8949508,287.4641912,286.5488967,284.5601026,288.29984,286.391077,286.7548542,287.3079316,286.2348024,284.566749,286.355672,287.154652,287.5753616,286.4762268
434,1284,286.6123474,284.1997468,287.2311855,286.9368107,287.4475547,286.449243,284.6897975,288.23648,286.4517778,286.5355956,287.1470947,286.0587978,284.5839257,286.3104288,287.3146995,287.59272,286.4234009
435,1285,286.4368574,283.7720495,286.9879311,286.7413381,287.3015366,286.4195099,284.7677805,287.91492,286.4224828,286.6461963,287.4078988,285.7851017,284.4648618,286.1807877,287.1221118,287.4723972,285.8807678
436,1286,286.4488667,284.1078917,286.697172,286.7437751,286.9928307,286.1257509,284.4590891,287.39606,286.0487778,286.6821237,287.0304046,285.9333278,284.1165437,286.2993688,286.7248127,287.1203965,285.8378906
437,1287,286.4216066,284.3177153,286.6777678,286.8110582,286.8074462,286.0184939,284.1952908,287.44455,285.7320482,286.6881173,286.811527,285.997169,283.9326377,286.4581915,286.5348907,286.9345461,286.1201782
438,1288,286.5263479,284.3723614,286.7729674,286.6047815,286.7785482,285.9560047,284.4465128,287.7358,285.9400217,286.7765374,286.7992271,285.9723862,284.2052971,286.4746077,286.6130027,287.2100883,286.0948792
439,1289,286.4359646,284.4465325,286.8732977,286.6831336,287.0272959,285.9653424,284.448818,287.8921,286.1676795,286.7182569,287.0571767,286.1991404,284.2047088,286.5206208,286.8379751,287.2094938,286.2660522
440,1290,286.3225818,284.4333175,286.9712294,286.9079878,287.1786898,286.0129446,284.4349432,287.94504,286.0930751,286.6512685,287.1673812,286.2251756,284.2422592,286.6768977,286.8764144,287.2474411,286.2888489
441,1291,286.3157657,284.654098,287.0435759,287.0143979,287.2470942,286.2288986,284.5693519,287.9546,286.4356075,286.6692661,287.059905,286.1340599,284.5312891,286.5120638,286.8984971,287.5395269,286.3194275
442,1292,286.4413881,284.8008728,287.0075801,286.6727037,287.33165,286.2521966,284.73668,287.96414,286.4980798,286.7799665,287.1486798,286.0864451,284.5921987,286.2678425,286.8847004,287.6010804,286.3487854
443,1293,286.501214,284.7366786,287.029052,286.7713617,287.426921,286.2785987,284.8934364,288.1765,286.452116,286.8085054,287.3458515,286.2825191,284.3596241,286.15732,287.1553597,287.3660469,286.272583
444,1294,286.5480972,284.5992246,287.0226154,286.8918038,287.3733853,286.2976526,284.7442802,288.0365,286.5268975,286.695814,287.2944342,286.3883666,284.4493438,286.4124372,287.1032232,287.4567152,286.3323975
445,1295,286.4895539,284.6292041,287.0586391,287.0312438,287.4082167,286.396838,284.7154604,288.1593,286.4817634,286.7617884,287.1135172,286.0039511,284.5497417,286.4775339,287.1307161,287.5581745,286.2833252
446,1296,286.5645777,284.6369483,287.0858332,286.7436471,287.5192227,286.3364938,284.7043928,288.11496,286.3332839,286.8760757,287.1482218,286.0134709,284.5647632,286.6181872,287.0562065,287.5733548,286.3721619
447,1297,286.4808992,284.5601145,287.0541444,286.6093426,287.4526409,286.4105052,284.6820321,288.21667,286.3353895,286.649862,287.2289464,286.1698607,284.6937915,286.4827908,287.0421524,287.7037473,286.3891296
448,1298,286.7207783,284.5565735,287.0107242,286.7907578,287.4372541,286.5812753,284.7056079,288.41318,286.5609665,286.6697742,287.1609872,286.2627632,284.6954473,286.4878737,286.9841201,287.7054206,286.4261475
449,1299,286.8326723,284.6723281,287.1098769,286.8892129,287.4851911,286.4608386,284.8168616,288.1346,286.4986617,286.7025375,287.318682,286.1600861,284.5702465,286.3799277,287.0512798,287.5788961,286.3441772
450,1300,286.6879159,284.7603292,287.0290093,286.8506216,287.5588557,286.3660967,284.732497,288.05643,286.3545677,286.5675669,287.301173,286.1846506,284.4429197,286.3428514,287.0050174,287.4502231,286.3967285
451,1301,286.7173202,284.7427681,287.04239,286.595436,287.4766758,286.3222498,284.7382432,288.03867,286.5023864,286.6986153,287.0987391,286.2638626,284.6346782,286.1570515,286.9164947,287.644009,286.4660339
452,1302,286.6085779,284.6931802,287.088939,286.5627771,287.4126199,286.3220057,284.7887555,288.0444,286.5116804,286.6339348,287.2875245,286.361892,284.7464234,286.4436293,286.9050368,287.7569357,286.4215393
453,1303,286.5571331,284.5979279,287.0566693,286.795386,287.5344186,286.3107317,284.7849791,288.16586,286.5231654,286.6901713,287.4260227,286.2982147,284.5922522,286.4398817,286.9502568,287.6011345,286.4362183
454,1304,286.6307259,284.630994,287.0968789,286.9431269,287.5896409,286.4441446,284.8544018,288.38495,286.5247175,286.7931166,287.147098,286.1298672,284.5778514,286.4082319,287.0356594,287.5865814,286.3970337
455,1305,286.6767622,284.8094543,287.0538527,286.8694511,287.554628,286.4989627,284.7957355,288.2629,286.4685778,286.7323724,287.2343354,286.1203,284.5011075,286.520255,287.2595384,287.5090261,286.4898987
456,1306,286.6220488,284.7932172,287.0229256,286.6126811,287.533121,286.3736261,284.9173087,288.10614,286.5098216,286.6067989,287.4612195,286.0628494,284.3808032,286.5010145,287.1531262,287.3874499,286.4386292
457,1307,286.655815,284.5833009,287.0257651,286.7224684,287.5397685,286.5350438,285.1134717,288.09653,286.4933498,286.7366083,287.2466919,286.0923491,284.5537932,286.3672378,287.0271101,287.5622688,286.557373
458,1308,286.6746206,284.5695239,287.076028,286.8489027,287.4743059,286.5396368,284.8728515,288.18445,286.4590903,286.7632369,287.1719859,286.4285915,284.7076924,286.5589398,287.1340798,287.7177952,286.5915833
459,1309,286.7053575,284.6247282,287.1926179,287.0074058,287.4089683,286.5355917,284.6999789,288.23785,286.4912654,286.8453692,287.1006888,286.7780728,284.5027321,286.6231731,287.1948646,287.5106679,286.5279236
460,1310,286.6639399,284.7360035,287.1528247,286.9428237,287.3922951,286.5014495,284.8686881,288.2051,286.5767016,286.6387574,287.2098798,286.5495998,284.6297448,286.4124634,287.0798224,287.6390235,286.5880127
461,1311,286.5346555,284.7772387,287.0992007,286.6423298,287.5157507,286.5614274,285.1847084,287.92957,286.7216083,286.6887141,287.1496322,286.1159971,284.7709562,286.3373704,287.1843752,287.7817279,286.5554504
462,1312,286.7072916,284.883512,287.1644393,286.6137873,287.3716036,286.4784098,284.924243,288.07376,286.5109973,286.7198615,287.2555159,285.9757443,284.6813413,286.3513189,287.1590663,287.6911655,286.5466919
463,1313,286.7260876,284.7165492,287.2273535,286.7659354,287.3587551,286.3090613,284.8787373,288.24966,286.5503302,286.8989548,287.4877844,286.1133889,284.5506345,286.4423018,287.2584904,287.5590767,286.5307312
464,1314,286.7054914,284.7383697,287.3496174,286.9126908,287.4149379,286.4113541,284.8704689,288.20795,286.7019724,286.910866,287.1182905,286.3406686,284.7067375,286.4135072,287.0043916,287.7168302,286.5231018
465,1315,286.6873181,284.7244876,287.371595,286.7715804,287.3938593,286.4054831,284.8760279,288.05444,286.5662987,286.7957989,287.3011622,286.4236911,284.7607728,286.5505596,287.2897282,287.7714367,286.5422668
466,1316,286.8352692,284.8342059,287.3125885,286.752174,287.4138699,286.3389112,284.8849919,288.10507,286.5947659,286.8333014,287.3043746,286.381592,284.5564953,286.6241315,287.3200315,287.5649996,286.5083313
467,1317,286.8773575,284.8332318,287.2070391,286.8282369,287.4687606,286.4675898,284.904632,288.14056,286.5406665,286.7587541,287.3756316,286.3617965,284.5340279,286.4971661,287.2194826,287.5422946,286.5610657
468,1318,286.8127536,284.9323082,287.2280451,287.0702136,287.512884,286.4983621,284.7740425,288.1435,286.491336,286.693238,287.3613133,286.6419081,284.7185398,286.5785136,287.252968,287.7287573,286.664032
469,1319,286.8787298,284.7683401,287.1723733,286.9963933,287.5553111,286.5774212,284.905632,288.10706,286.4659639,286.7094206,287.4285983,286.372241,284.662714,286.5474696,287.2661622,287.6723412,286.6126099
470,1320,286.775053,284.6895395,287.2116618,286.7340213,287.4528965,286.461886,284.9855326,288.18372,286.4233589,286.791519,287.3945773,286.1716941,284.6248494,286.6024362,287.044991,287.6340763,286.5010071
471,1321,286.8073222,284.7425108,287.231823,286.7061855,287.4550861,286.5406221,285.0338791,288.3708,286.5836756,286.7817186,287.4878307,286.1501606,284.6294162,286.5031245,287.0865201,287.6386914,286.4807739
472,1322,286.8328345,284.7821622,287.2636439,286.6133422,287.4661163,286.4662368,284.9403177,288.2734,286.4363739,286.8936768,287.3278498,286.3523992,284.585279,286.3754398,287.0457945,287.5940876,286.5244446
473,1323,286.7033255,284.6033303,287.2741801,286.8343402,287.4408934,286.315772,284.8588591,288.22897,286.4060908,286.9078325,287.2419214,286.3587327,284.6895469,286.3549472,287.132208,287.6994579,286.5481873
474,1324,286.8307551,284.6414764,287.2527194,286.8514998,287.5130098,286.3355369,284.9676084,288.26706,286.4197198,286.7345281,287.1893797,286.2895197,284.6834475,286.5089374,287.1113083,287.693294,286.5856628
475,1325,286.8978784,284.7663017,287.2725481,286.9685549,287.4614346,286.3296331,284.9048386,288.26175,286.4456347,286.6916763,287.3919387,286.2510093,284.6836181,286.5619345,287.370533,287.6934664,286.5039673
476,1326,286.7842997,284.8616907,287.3597018,286.6421847,287.5617959,286.1862395,284.8568858,288.28366,286.4312794,286.7494206,287.2800882,286.2331682,284.6321265,286.4624751,287.2616134,287.6414304,286.5128174
477,1327,286.7874756,284.7908096,287.2557324,286.493944,287.5605898,286.1758136,284.7973504,288.3605,286.3895684,286.6712415,287.41587,286.335164,284.7651435,286.473801,287.1551133,287.7758536,286.3772278
478,1328,286.6806234,284.646415,287.1048135,286.7465159,287.4570014,286.1871976,285.0667851,288.38617,286.459172,286.8025941,287.3698879,286.3291998,284.6027529,286.4920948,287.1768661,287.6117462,286.2316589
479,1329,286.7133801,284.4587421,287.1278801,286.7686047,287.5132289,286.4298809,285.0162525,288.17932,286.5242384,286.75301,287.20711,286.3393941,284.2870964,286.5858672,287.1419454,287.2927523,286.2634888
480,1330,286.7412733,284.5201789,286.9730112,286.9609245,287.4215657,286.5287074,284.836535,288.07574,286.5168877,286.7177663,287.0668082,286.2607792,284.3646211,286.0788077,287.3289245,287.3710967,286.2342224
481,1331,286.7605547,284.5222942,287.013962,286.7056088,287.1236882,286.3366599,284.8140329,288.04758,286.5257264,286.7007559,287.0808309,286.2883454,284.6288526,285.8012639,287.0881288,287.6381219,286.3563538
482,1332,286.8591514,284.6211547,286.9749317,286.622194,287.1950716,286.3362363,284.8482052,288.13098,286.6542065,286.762686,287.1504711,286.1196072,284.5079635,286.0407558,287.1639885,287.5159547,286.4631042
483,1333,286.8453538,284.6073531,287.0686921,286.7624566,287.2463242,286.4812283,284.8515982,288.2586,286.5686412,286.7560423,287.1468099,286.1478592,284.4440148,285.9851454,287.2294457,287.4513298,286.4744568
484,1334,286.9040491,284.5698354,287.1657503,286.8405818,287.2659047,286.3823879,284.9980483,288.2869,286.6486226,286.7010822,287.0927085,286.0453238,284.7704394,286.2462732,287.080145,287.7812056,286.4426575
485,1335,286.8702978,284.5853684,287.1862708,286.7159223,287.3751148,286.246527,284.9456837,288.16592,286.5797558,286.6697711,287.1232146,286.2046352,284.671074,286.43263,287.035118,287.6807897,286.3253479
486,1336,286.8150254,284.921134,287.0553132,286.6178689,287.3951178,286.3086375,284.9680144,288.09363,286.5778059,286.744508,287.1384963,286.1759552,284.4316951,286.5549414,286.966929,287.4388798,286.4112549
487,1337,286.7042357,284.8674011,287.1454434,286.8334388,287.4426553,286.3741543,284.9399866,288.1943,286.4923603,286.8084819,287.1485703,286.2167183,284.5283519,286.4138135,287.1779272,287.5365585,286.4522705
488,1338,286.787866,284.67719,287.1982657,286.9427557,287.4915776,286.1493666,284.7638379,288.32413,286.4544546,286.7811027,287.0489257,286.2434904,284.7261137,286.4852522,287.1287191,287.7364112,286.4549255
489,1339,286.7607375,284.7903132,287.1354134,287.0309638,287.4284268,286.3132537,284.7875043,288.37225,286.4603713,286.7854672,287.0761665,286.2145287,284.6978476,286.4264705,287.2635203,287.7078463,286.515564
490,1340,286.8511713,284.8493263,287.1945401,286.7807837,287.5098709,286.2825911,284.927425,288.37366,286.6368174,286.738808,287.1150969,286.1752943,284.7978298,286.3867027,287.1736789,287.8088855,286.5484924
491,1341,286.6813162,284.5428136,287.0293731,286.5936933,287.4086759,286.2522481,284.8045806,288.06107,286.5413428,286.6238173,287.2659505,285.9913542,284.5835711,286.3503044,287.0484489,287.5923616,286.5282898
492,1342,286.6151348,284.2687707,287.0305011,286.8329486,287.3969166,286.1713866,284.8105457,288.0133,286.6422792,286.6691196,287.2322399,285.9158227,284.7068238,286.3983131,286.9603902,287.7169174,286.4718018
493,1343,286.6230584,284.5019896,286.9918513,286.8391661,287.4975274,286.2025742,284.9086035,288.06952,286.6920565,286.6976162,287.1291452,286.2259482,284.6843722,286.4786928,286.9995493,287.6942284,286.452179
494,1344,286.6845759,284.5565433,286.9860482,286.6176345,287.5102003,286.2919465,284.8565306,288.1882,286.7019565,286.6908507,287.1914204,286.4241741,284.611905,286.5805686,286.8244686,287.6209951,285.9346008
495,1345,286.5764931,284.6570901,287.0576218,286.6532373,287.4934803,286.045542,284.9181613,287.84833,286.4541093,286.7291652,287.0901605,286.0344696,284.3423704,286.717534,286.6061936,287.3486108,285.811554
496,1346,286.5743965,284.7231928,287.0417181,286.8433907,287.4232886,286.0363992,284.9189974,287.3906,286.3590741,286.72605,286.8271898,285.9692787,284.1511835,286.7954858,286.4093459,287.1554026,286.1176758
497,1347,286.6904678,284.6422205,287.1251172,286.6011315,287.4525621,286.3345621,284.8080537,287.56067,286.3451018,286.8449031,286.7299844,286.0838288,284.1098161,286.5032072,286.5533223,287.1135977,286.1714478
498,1348,286.6229792,284.4484987,287.2840931,286.5797727,287.4521876,286.4782985,284.7028396,287.7424,286.3547041,286.9086806,286.816263,286.1620537,284.2448476,286.3587097,286.6572549,287.2500569,286.2828674
499,1349,286.747414,284.4694409,287.1567549,286.7669163,287.4128254,286.2195974,284.6187211,287.87753,286.5125366,286.9850733,287.0792758,286.1924663,284.6256896,286.3133242,286.6966974,287.6349253,286.3219604
500,1350,286.5896175,284.6654215,287.2128095,286.9090192,287.394228,286.3954872,284.5595383,288.1108,286.5581421,286.9313007,287.3533057,286.2366268,284.5341658,286.3562637,286.7626675,287.5424339,286.3991089
501,1351,286.479097,284.9071864,287.2252226,286.6599891,287.5138396,286.46237,284.8624774,288.23157,286.5780963,286.9376029,287.1178868,286.296019,284.2825013,286.3678048,286.8880278,287.2881087,286.5955505
502,1352,286.7712892,284.8679153,287.3075489,286.7211958,287.4976841,286.4003772,284.7543947,287.85782,286.5334783,286.9496609,287.2679288,286.4308972,284.5469562,286.5515206,286.7477245,287.5553596,286.51297
503,1353,286.6555375,284.7872961,287.2350906,286.9163435,287.4000126,286.3017064,284.637637,287.74103,286.4487021,287.0228865,287.3333418,286.6112642,284.7521415,286.5565385,286.8478363,287.7627142,286.4790039
504,1354,286.703639,284.7748764,287.2372525,286.8571662,287.4216119,286.2878616,284.8431302,287.8133,286.5724017,286.9331598,287.2981042,286.5934133,284.5522966,286.4266592,286.992064,287.5607564,286.6109619
505,1355,286.6056582,284.8155767,287.1723347,286.5359628,287.4459844,286.4340663,284.9345977,287.97754,286.7117509,286.9539745,287.1830013,286.1992584,284.7597784,286.568212,286.9512319,287.7704319,286.5658875
506,1356,286.5784213,284.8294903,287.1745305,286.7242035,287.4749212,286.5000079,284.9224015,288.25146,286.6296299,286.9327946,287.2477266,286.1423596,284.8340244,286.7415058,286.9596425,287.8454628,286.4867859
507,1357,286.4968382,284.7891774,287.1277479,287.0241489,287.3975821,286.1435578,284.8985847,288.16342,286.616636,286.8753066,287.263757,286.3325799,284.5290114,286.3937211,286.9320077,287.5372251,286.3948364
